20110505090053000000,67380,8,67400,23,20110505090053254641,7250
20110505090053500000,67380,3,67400,26,20110505090053749267,7272
20110505090054000000,67380,2,67390,2,20110505090054249216,7312
20110505090054500000,67390,1,67400,6,20110505090054753730,7334
20110505090055000000,67380,1,67400,4,20110505090055264689,7346
20110505090055500000,67370,45,67380,8,20110505090055764839,7354
20110505090056000000,67380,5,67400,35,20110505090056256564,7388
20110505090056500000,67380,4,67400,38,20110505090056778140,7398
20110505090057000000,67380,3,67390,21,20110505090057260773,7404
20110505090057500000,67370,44,67380,7,20110505090057766558,7432
20110505090058000000,67370,44,67380,5,20110505090058250927,7436
20110505090058500000,67370,43,67380,6,20110505090058762958,7444
20110505090059000000,67370,37,67380,10,20110505090059262361,7472
20110505090059500000,67370,39,67380,7,20110505090059779638,7478
20110505090100000000,67370,39,67380,7,20110505090100281756,7480
20110505090100500000,67380,21,67390,23,20110505090100762557,7500
20110505090101000000,67380,21,67390,21,20110505090101294413,7506
20110505090101500000,67380,18,67390,25,20110505090101769496,7514
20110505090102000000,67380,12,67390,22,20110505090102273420,7534
20110505090102500000,67380,11,67390,19,20110505090102766767,7544
20110505090103000000,67380,13,67390,13,20110505090103266705,7556
20110505090103500000,67380,18,67390,13,20110505090103791982,7576
20110505090104000000,67380,18,67390,11,20110505090104285695,7580
20110505090104500000,67380,11,67390,1,20110505090104788442,7634
20110505090105000000,67390,1,67400,56,20110505090105279198,7640
20110505090105500000,67380,10,67400,58,20110505090105783168,7644
20110505090106000000,67390,1,67400,58,20110505090106289336,7686
20110505090106500000,67400,23,67410,98,20110505090106796152,7816
20110505090107000000,67400,24,67410,98,20110505090107295871,7816
20110505090107500000,67400,1,67410,86,20110505090107807575,7886
20110505090108000000,67390,14,67410,69,20110505090108297148,7926
20110505090108500000,67400,2,67410,68,20110505090108821182,7934
20110505090109000000,67400,2,67410,68,20110505090109329467,7936
20110505090109500000,67390,28,67400,20,20110505090109822039,7960
20110505090110000000,67390,27,67400,1,20110505090110323752,8026
20110505090110500000,67390,25,67400,4,20110505090110844133,8032
20110505090111000000,67390,26,67400,7,20110505090111327430,8032
20110505090111500000,67390,26,67400,11,20110505090111830536,8038
20110505090112000000,67390,24,67400,13,20110505090112304481,8050
20110505090112500000,67390,24,67400,14,20110505090112828081,8050
20110505090113000000,67390,14,67400,8,20110505090113320367,8082
20110505090113500000,67390,12,67400,2,20110505090113818742,8100
20110505090114000000,67390,9,67400,1,20110505090114332720,8108
20110505090114500000,67390,16,67400,8,20110505090114828900,8120
20110505090115000000,67380,26,67390,4,20110505090115222912,8160
20110505090115500000,67380,26,67390,1,20110505090115737321,8166
20110505090116000000,67380,26,67390,98,20110505090116255103,8234
20110505090116500000,67380,26,67390,76,20110505090116751666,8296
20110505090117000000,67380,3,67390,77,20110505090117250320,8344
20110505090117500000,67380,3,67390,70,20110505090117760719,8358
20110505090118000000,67370,62,67380,45,20110505090118249390,8374
20110505090118500000,67370,62,67380,37,20110505090118748291,8390
20110505090119000000,67370,61,67380,37,20110505090119243429,8394
20110505090119500000,67380,7,67390,67,20110505090119752818,8490
20110505090120000000,67380,2,67390,67,20110505090120262809,8570
20110505090120500000,67380,2,67390,67,20110505090120262809,8570
20110505090121000000,67370,32,67380,6,20110505090121274594,8590
20110505090121500000,67370,32,67390,67,20110505090121774264,8622
20110505090122000000,67380,1,67390,67,20110505090122277695,8630
20110505090122500000,67380,2,67390,65,20110505090122775610,8634
20110505090123000000,67380,1,67390,65,20110505090123277242,8636
20110505090123500000,67370,31,67380,11,20110505090123778720,8638
20110505090124000000,67370,28,67380,8,20110505090124282570,8758
20110505090124500000,67370,29,67380,9,20110505090124772306,8758
20110505090125000000,67370,29,67380,1,20110505090125290208,8776
20110505090125500000,67370,29,67380,8,20110505090125788141,8782
20110505090126000000,67370,29,67380,5,20110505090126281116,8790
20110505090126500000,67380,4,67390,31,20110505090126787695,8818
20110505090127000000,67380,10,67390,11,20110505090127298370,8868
20110505090127500000,67380,6,67390,11,20110505090127796674,8880
20110505090128000000,67380,7,67390,11,20110505090128293353,8880
20110505090128500000,67370,17,67390,11,20110505090128791453,8904
20110505090129000000,67370,17,67380,1,20110505090129297854,8916
20110505090129500000,67380,7,67390,8,20110505090129795451,8940
20110505090130000000,67380,4,67390,10,20110505090130283743,8954
20110505090130500000,67380,1,67390,10,20110505090130805913,8978
20110505090131000000,67380,1,67390,9,20110505090131293844,9000
20110505090131500000,67380,1,67390,4,20110505090131797412,9012
20110505090132000000,67370,1,67390,1,20110505090132292312,9020
20110505090132500000,67380,2,67390,1,20110505090132804206,9028
20110505090133000000,67360,18,67390,2,20110505090133309243,9050
20110505090133500000,67360,16,67380,1,20110505090133808924,9070
20110505090134000000,67360,16,67380,2,20110505090134315330,9070
20110505090134500000,67390,37,67400,114,20110505090134815881,9078
20110505090135000000,67390,34,67400,114,20110505090135315126,9084
20110505090135500000,67360,16,67380,1,20110505090135815200,9154
20110505090136000000,67360,35,67380,4,20110505090136321530,9162
20110505090136500000,67360,35,67380,1,20110505090136824753,9168
20110505090137000000,67360,18,67390,36,20110505090137227923,9210
20110505090137500000,67370,2,67380,3,20110505090137738330,9218
20110505090138000000,67370,4,67380,3,20110505090138235303,9218
20110505090138500000,67360,14,67390,49,20110505090138729151,9252
20110505090139000000,67360,14,67390,49,20110505090139225962,9258
20110505090139500000,67360,14,67390,46,20110505090139741639,9266
20110505090140000000,67380,16,67390,42,20110505090140240688,9276
20110505090140500000,67380,14,67390,47,20110505090140745352,9280
20110505090141000000,67380,12,67390,47,20110505090141246173,9284
20110505090141500000,67380,1,67390,42,20110505090141747688,9316
20110505090142000000,67370,8,67380,4,20110505090142248015,9322
20110505090142500000,67370,8,67380,4,20110505090142747209,9322
20110505090143000000,67380,4,67390,42,20110505090143249284,9336
20110505090143500000,67370,13,67380,2,20110505090143753665,9348
20110505090144000000,67370,17,67380,6,20110505090144258395,9350
20110505090144500000,67370,17,67380,4,20110505090144754256,9360
20110505090145000000,67370,17,67380,4,20110505090145256757,9360
20110505090145500000,67370,4,67380,3,20110505090145760204,9388
20110505090146000000,67360,18,67380,5,20110505090146259719,9402
20110505090146500000,67360,18,67380,5,20110505090146758383,9404
20110505090147000000,67380,42,67390,40,20110505090147257050,9420
20110505090147500000,67380,39,67390,40,20110505090147757195,9428
20110505090148000000,67380,28,67390,40,20110505090148257967,9450
20110505090148500000,67380,13,67390,40,20110505090148744438,9480
20110505090149000000,67380,6,67390,38,20110505090149263534,9498
20110505090149500000,67360,20,67390,39,20110505090149767859,9518
20110505090150000000,67370,1,67380,23,20110505090150255445,9542
20110505090150500000,67360,8,67380,123,20110505090150788050,9544
20110505090151000000,67350,171,67360,20,20110505090151282848,9562
20110505090151500000,67350,167,67360,9,20110505090151789819,9592
20110505090152000000,67350,166,67360,9,20110505090152289086,9594
20110505090152500000,67360,8,67370,10,20110505090152795167,9660
20110505090153000000,67360,5,67370,10,20110505090153298250,9666
20110505090153500000,67360,6,67370,6,20110505090153786829,9678
20110505090154000000,67350,141,67360,4,20110505090154300100,9698
20110505090154500000,67350,141,67370,2,20110505090154798398,9714
20110505090155000000,67350,141,67360,51,20110505090155295204,9714
20110505090155500000,67350,111,67360,52,20110505090155804320,9774
20110505090156000000,67350,105,67360,52,20110505090156295623,9786
20110505090156500000,67350,59,67360,48,20110505090156804274,9886
20110505090157000000,67340,26,67350,63,20110505090157326872,10004
20110505090157500000,67340,17,67350,62,20110505090157819576,10030
20110505090158000000,67320,7,67340,2,20110505090158312479,10090
20110505090158500000,67320,6,67350,58,20110505090158832454,10096
20110505090159000000,67320,5,67350,55,20110505090159331099,10106
20110505090159500000,67320,2,67340,2,20110505090159831494,10112
20110505090200000000,67310,35,67320,3,20110505090200316078,10176
20110505090200500000,67310,34,67320,6,20110505090200837396,10178
20110505090201000000,67310,27,67320,7,20110505090201325827,10212
20110505090201500000,67310,23,67320,15,20110505090201828288,10224
20110505090202000000,67310,19,67320,10,20110505090202312577,10242
20110505090202500000,67300,102,67310,2,20110505090202825942,10304
20110505090203000000,67300,101,67310,9,20110505090203330060,10310
20110505090203500000,67300,78,67310,4,20110505090203824768,10390
20110505090204000000,67300,78,67310,4,20110505090203824768,10390
20110505090204500000,67300,3,67320,4,20110505090204826115,10568
20110505090205000000,67280,3,67300,12,20110505090205316676,10574
20110505090205500000,67280,3,67300,12,20110505090205316676,10574
20110505090206000000,67280,1,67300,17,20110505090206332515,10596
20110505090206500000,67270,3,67290,3,20110505090206824107,10642
20110505090207000000,67270,2,67280,3,20110505090207331042,10646
20110505090207500000,67260,6,67270,18,20110505090207821199,10658
20110505090208000000,67270,6,67280,6,20110505090208331106,10722
20110505090208500000,67260,5,67270,11,20110505090208830047,10738
20110505090209000000,67260,2,67270,12,20110505090209321667,10750
20110505090209500000,67250,21,67260,10,20110505090209716802,10760
20110505090210000000,67250,13,67260,2,20110505090210241982,10802
20110505090210500000,67230,1,67260,3,20110505090210738865,10828
20110505090211000000,67220,1,67230,46,20110505090211235787,10834
20110505090211500000,67210,67,67230,12,20110505090211739830,10912
20110505090212000000,67220,3,67230,11,20110505090212250077,10936
20110505090212500000,67210,66,67230,7,20110505090212737340,10970
20110505090213000000,67220,20,67230,7,20110505090213240280,11000
20110505090213500000,67260,23,67270,20,20110505090213739808,11120
20110505090214000000,67260,16,67270,16,20110505090214245581,11142
20110505090214500000,67270,33,67280,5,20110505090214733837,11200
20110505090215000000,67270,18,67280,5,20110505090215245440,11280
20110505090215500000,67270,8,67280,4,20110505090215746502,11302
20110505090216000000,67280,70,67290,3,20110505090216248090,11336
20110505090216500000,67280,53,67290,3,20110505090216742844,11374
20110505090217000000,67280,48,67290,3,20110505090217243113,11384
20110505090217500000,67280,42,67290,3,20110505090217738904,11410
20110505090218000000,67280,40,67290,3,20110505090218241603,11414
20110505090218500000,67270,12,67280,7,20110505090218747907,11498
20110505090219000000,67270,12,67280,1,20110505090219249522,11512
20110505090219500000,67270,9,67280,2,20110505090219752163,11528
20110505090220000000,67280,2,67300,33,20110505090220240736,11540
20110505090220500000,67290,1,67300,29,20110505090220739097,11554
20110505090221000000,67260,10,67290,5,20110505090221244794,11584
20110505090221500000,67280,33,67290,4,20110505090221741486,11594
20110505090222000000,67280,29,67290,8,20110505090222240969,11608
20110505090222500000,67280,29,67290,6,20110505090222732000,11616
20110505090223000000,67290,3,67300,69,20110505090223247298,11634
20110505090223500000,67290,4,67300,69,20110505090223762681,11654
20110505090224000000,67280,21,67300,64,20110505090224262597,11674
20110505090224500000,67280,21,67300,62,20110505090224761554,11680
20110505090225000000,67280,30,67300,61,20110505090225258986,11688
20110505090225500000,67270,26,67280,19,20110505090225744907,11754
20110505090226000000,67270,26,67280,12,20110505090226256101,11770
20110505090226500000,67270,26,67280,107,20110505090226759458,11780
20110505090227000000,67270,22,67280,103,20110505090227258464,11796
20110505090227500000,67230,63,67280,103,20110505090227750494,11912
20110505090228000000,67250,1,67280,96,20110505090228250145,11926
20110505090228500000,67230,62,67260,1,20110505090228744980,11934
20110505090229000000,67230,61,67260,1,20110505090229253197,11936
20110505090229500000,67260,6,67270,15,20110505090229759433,11954
20110505090230000000,67260,17,67270,16,20110505090230257396,11954
20110505090230500000,67260,14,67270,88,20110505090230766326,11960
20110505090231000000,67260,14,67270,87,20110505090231259343,11962
20110505090231500000,67260,10,67270,84,20110505090231793127,11974
20110505090232000000,67240,12,67260,2,20110505090232275470,12018
20110505090232500000,67240,13,67260,19,20110505090232777642,12034
20110505090233000000,67240,7,67260,22,20110505090233277388,12048
20110505090233500000,67240,7,67260,24,20110505090233769630,12048
20110505090234000000,67240,6,67260,25,20110505090234280553,12058
20110505090234500000,67240,6,67260,26,20110505090234775000,12062
20110505090235000000,67240,1,67250,1,20110505090235274779,12074
20110505090235500000,67230,68,67240,2,20110505090235773489,12084
20110505090236000000,67230,68,67240,2,20110505090236268390,12094
20110505090236500000,67230,65,67260,33,20110505090236781917,12108
20110505090237000000,67250,2,67260,32,20110505090237277013,12150
20110505090237500000,67240,2,67260,31,20110505090237798797,12156
20110505090238000000,67240,1,67260,32,20110505090238284569,12178
20110505090238500000,67250,1,67260,32,20110505090238782742,12178
20110505090239000000,67240,3,67250,15,20110505090239284715,12196
20110505090239500000,67240,1,67250,7,20110505090239780171,12220
20110505090240000000,67240,1,67250,6,20110505090240280769,12234
20110505090240500000,67230,34,67240,4,20110505090240797106,12236
20110505090241000000,67230,30,67240,4,20110505090241282479,12246
20110505090241500000,67230,30,67240,1,20110505090241790062,12258
20110505090242000000,67230,29,67240,9,20110505090242295002,12264
20110505090242500000,67230,14,67240,5,20110505090242803966,12302
20110505090243000000,67230,13,67240,4,20110505090243300822,12306
20110505090243500000,67250,16,67260,41,20110505090243798874,12334
20110505090244000000,67250,4,67260,40,20110505090244303558,12360
20110505090244500000,67250,2,67260,39,20110505090244799128,12366
20110505090245000000,67240,10,67250,9,20110505090245313242,12672
20110505090245500000,67250,14,67270,90,20110505090245818551,12782
20110505090246000000,67200,60,67230,10,20110505090246343536,12840
20110505090246500000,67220,4,67230,9,20110505090246740680,12846
20110505090247000000,67200,59,67210,1,20110505090247241088,12862
20110505090247500000,67210,2,67220,90,20110505090247721429,12874
20110505090248000000,67210,2,67220,82,20110505090248247433,12890
20110505090248500000,67210,1,67220,85,20110505090248742417,12892
20110505090249000000,67200,58,67220,78,20110505090249238494,12920
20110505090249500000,67210,1,67220,77,20110505090249761728,12922
20110505090250000000,67210,4,67220,67,20110505090250259868,12956
20110505090250500000,67200,57,67210,17,20110505090250765004,12966
20110505090251000000,67200,55,67210,13,20110505090251269654,12978
20110505090251500000,67200,53,67210,12,20110505090251776363,12986
20110505090252000000,67200,22,67210,14,20110505090252270068,13050
20110505090252500000,67190,1,67200,18,20110505090252768131,13096
20110505090253000000,67180,4,67200,8,20110505090253274100,13132
20110505090253500000,67180,4,67200,5,20110505090253787466,13240
20110505090254000000,67180,2,67200,2,20110505090254284336,13250
20110505090254500000,67160,11,67180,2,20110505090254793848,13262
20110505090255000000,67160,11,67180,6,20110505090255294787,13270
20110505090255500000,67160,9,67180,7,20110505090255791761,13274
20110505090256000000,67160,9,67180,6,20110505090256280012,13278
20110505090256500000,67180,35,67190,2,20110505090256806834,13302
20110505090257000000,67180,26,67190,1,20110505090257312298,13322
20110505090257500000,67190,9,67200,62,20110505090257811008,13340
20110505090258000000,67180,19,67190,3,20110505090258317301,13372
20110505090258500000,67180,19,67190,3,20110505090258317301,13372
20110505090259000000,67180,5,67190,2,20110505090259319687,13406
20110505090259500000,67170,1,67180,9,20110505090259828414,13422
20110505090300000000,67160,22,67170,6,20110505090300306857,13516
20110505090300500000,67160,22,67170,1,20110505090300812163,13526
20110505090301000000,67170,7,67190,2,20110505090301309522,13548
20110505090301500000,67170,12,67180,2,20110505090301813394,13560
20110505090302000000,67170,8,67200,25,20110505090302312705,13608
20110505090302500000,67170,7,67180,5,20110505090302820730,13614
20110505090303000000,67160,14,67170,1,20110505090303231076,13644
20110505090303500000,67160,14,67180,6,20110505090303728675,13654
20110505090304000000,67160,11,67170,1,20110505090304229343,13664
20110505090304500000,67170,8,67180,8,20110505090304740713,13676
20110505090305000000,67170,3,67180,7,20110505090305242805,13692
20110505090305500000,67160,10,67170,1,20110505090305729707,13698
20110505090306000000,67160,10,67170,3,20110505090306245755,13698
20110505090306500000,67170,3,67180,8,20110505090306753233,13716
20110505090307000000,67170,3,67180,1,20110505090307266953,13834
20110505090307500000,67170,4,67180,1,20110505090307772400,13838
20110505090308000000,67170,6,67180,9,20110505090308275730,13864
20110505090308500000,67180,12,67190,7,20110505090308773808,13882
20110505090309000000,67180,17,67190,6,20110505090309273963,13894
20110505090309500000,67180,18,67190,2,20110505090309759016,13902
20110505090310000000,67190,2,67200,50,20110505090310257158,13908
20110505090310500000,67180,2,67190,1,20110505090310757547,13982
20110505090311000000,67190,4,67200,51,20110505090311263102,13996
20110505090311500000,67190,11,67200,47,20110505090311746653,14006
20110505090312000000,67190,15,67200,42,20110505090312276940,14018
20110505090312500000,67190,3,67200,42,20110505090312784036,14044
20110505090313000000,67180,5,67200,42,20110505090313280786,14050
20110505090313500000,67190,3,67200,14,20110505090313783042,14108
20110505090314000000,67170,17,67180,21,20110505090314280385,14166
20110505090314500000,67170,22,67180,10,20110505090314783165,14188
20110505090315000000,67170,22,67190,1,20110505090315283010,14226
20110505090315500000,67180,20,67190,3,20110505090315797708,14226
20110505090316000000,67160,16,67170,8,20110505090316291479,14320
20110505090316500000,67160,16,67170,3,20110505090316793329,14330
20110505090317000000,67170,1,67180,2,20110505090317291013,14340
20110505090317500000,67180,21,67190,13,20110505090317794543,14404
20110505090318000000,67180,20,67190,13,20110505090318286364,14426
20110505090318500000,67170,15,67190,17,20110505090318805510,14470
20110505090319000000,67180,1,67190,7,20110505090319292604,14500
20110505090319500000,67180,1,67190,5,20110505090319802409,14504
20110505090320000000,67170,12,67180,9,20110505090320307130,14510
20110505090320500000,67170,4,67180,23,20110505090320818947,14532
20110505090321000000,67170,4,67180,15,20110505090321327271,14550
20110505090321500000,67170,5,67180,15,20110505090321835071,14550
20110505090322000000,67160,11,67180,17,20110505090322322556,14572
20110505090322500000,67150,10,67160,38,20110505090322823041,14604
20110505090323000000,67150,9,67160,33,20110505090323325729,14620
20110505090323500000,67160,2,67170,5,20110505090323822940,14842
20110505090324000000,67170,1,67180,15,20110505090324329177,14858
20110505090324500000,67140,2,67180,15,20110505090324741014,14862
20110505090325000000,67160,58,67180,12,20110505090325241901,14876
20110505090325500000,67160,56,67180,14,20110505090325726528,14880
20110505090326000000,67160,54,67170,1,20110505090326228695,14908
20110505090326500000,67170,2,67180,4,20110505090326733914,14912
20110505090327000000,67160,56,67170,2,20110505090327238045,14916
20110505090327500000,67170,3,67180,3,20110505090327733536,14922
20110505090328000000,67170,5,67180,46,20110505090328241903,14934
20110505090328500000,67170,5,67180,46,20110505090328241903,14934
20110505090329000000,67170,23,67180,41,20110505090329238599,14974
20110505090329500000,67170,6,67190,18,20110505090329731582,15092
20110505090330000000,67170,4,67180,3,20110505090330248656,15100
20110505090330500000,67180,10,67190,18,20110505090330739197,15110
20110505090331000000,67180,4,67190,18,20110505090331255880,15122
20110505090331500000,67180,2,67190,19,20110505090331739905,15126
20110505090332000000,67170,56,67190,10,20110505090332239039,15154
20110505090332500000,67170,56,67190,5,20110505090332746332,15164
20110505090333000000,67170,56,67180,45,20110505090333253976,15174
20110505090333500000,67170,49,67180,24,20110505090333771772,15216
20110505090334000000,67160,3,67170,1,20110505090334275373,15420
20110505090334500000,67170,10,67180,13,20110505090334782586,15444
20110505090335000000,67170,11,67180,13,20110505090335282078,15446
20110505090335500000,67170,5,67180,13,20110505090335802615,15458
20110505090336000000,67170,3,67180,13,20110505090336292319,15468
20110505090336500000,67170,3,67180,11,20110505090336813849,15476
20110505090337000000,67170,1,67180,10,20110505090337310624,15484
20110505090337500000,67170,1,67180,4,20110505090337811298,15504
20110505090338000000,67170,12,67190,10,20110505090338306642,15538
20110505090338500000,67160,10,67170,7,20110505090338823550,15568
20110505090339000000,67160,10,67170,3,20110505090339328563,15576
20110505090339500000,67170,30,67200,132,20110505090339824792,15644
20110505090340000000,67170,30,67200,133,20110505090340330043,15648
20110505090340500000,67170,20,67200,128,20110505090340840335,15678
20110505090341000000,67180,2,67190,5,20110505090341345201,15678
20110505090341500000,67170,20,67190,3,20110505090341745809,15686
20110505090342000000,67170,33,67190,2,20110505090342239229,15690
20110505090342500000,67180,2,67190,1,20110505090342739822,15712
20110505090343000000,67180,7,67190,1,20110505090343254409,15714
20110505090343500000,67190,8,67200,120,20110505090343750799,15718
20110505090344000000,67190,8,67200,122,20110505090344254318,15722
20110505090344500000,67170,35,67180,41,20110505090344734862,15754
20110505090345000000,67170,35,67180,44,20110505090345252732,15758
20110505090345500000,67170,35,67180,38,20110505090345753932,15770
20110505090346000000,67190,62,67200,113,20110505090346268566,15862
20110505090346500000,67190,59,67200,109,20110505090346761128,15878
20110505090347000000,67190,60,67200,108,20110505090347271648,15880
20110505090347500000,67190,59,67200,109,20110505090347787083,15884
20110505090348000000,67190,55,67200,110,20110505090348290687,15892
20110505090348500000,67190,8,67200,111,20110505090348785918,15986
20110505090349000000,67190,3,67200,111,20110505090349300002,15996
20110505090349500000,67180,10,67190,5,20110505090349781938,16022
20110505090350000000,67180,10,67190,25,20110505090350290020,16024
20110505090350500000,67180,2,67190,17,20110505090350780352,16066
20110505090351000000,67180,1,67190,15,20110505090351291633,16086
20110505090351500000,67180,1,67190,18,20110505090351808162,16090
20110505090352000000,67170,42,67190,16,20110505090352293599,16096
20110505090352500000,67170,41,67190,19,20110505090352795120,16098
20110505090353000000,67180,3,67190,18,20110505090353300599,16140
20110505090353500000,67160,6,67190,17,20110505090353809544,16202
20110505090354000000,67160,6,67190,10,20110505090354297003,16214
20110505090354500000,67180,5,67190,7,20110505090354806530,16222
20110505090355000000,67160,6,67180,43,20110505090355301417,16232
20110505090355500000,67190,9,67200,115,20110505090355824557,16336
20110505090356000000,67150,26,67160,1,20110505090356322511,16380
20110505090356500000,67150,26,67160,1,20110505090356816030,16380
20110505090357000000,67150,26,67160,2,20110505090357337464,16380
20110505090357500000,67160,2,67180,2,20110505090357828149,16384
20110505090358000000,67180,4,67190,45,20110505090358333252,16388
20110505090358500000,67180,4,67190,51,20110505090358725458,16390
20110505090359000000,67180,4,67190,51,20110505090359224643,16390
20110505090359500000,67180,4,67190,51,20110505090359736087,16390
20110505090400000000,67180,3,67190,51,20110505090400225226,16392
20110505090400500000,67180,2,67190,46,20110505090400734895,16394
